ad_clicks,ad_clicks_unique,ad_impressions,ad_impressions_unique,ad_network_id,advertiser_id,country.code,date_hour,events,installs,is_reengagement,payouts,publisher_id,publisher_sub_ad.ref,publisher_sub_adgroup.ref,publisher_sub_campaign.ref,publisher_sub_publisher.ref,publisher_sub_site.ref,site_id
18,0,0,0,0,877,DK,"2016-11-18 11:00:00",0,0,0,0,365,,,,,,533
1824,0,0,0,0,877,US,"2016-11-18 14:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,CA,"2016-11-18 09:00:00",0,0,0,0,365,,,,,,533
1825,0,0,0,0,877,US,"2016-11-18 01:00:00",0,0,0,0,1899,,,,,,533
0,0,1,1,98,877,RU,"2016-11-18 07:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5432c1667f34cd58410001b6,2962
48,0,0,0,0,877,NL,"2016-11-18 22:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,IT,"2016-11-18 11:00:00",0,0,0,0,365,,,,,,47266
1,1,0,0,1072,877,PH,"2016-11-18 22:00:00",0,0,0,0,75940,8403,5401,767,37541,,2962
66,0,0,0,0,877,CH,"2016-11-18 05:00:00",0,0,0,0,1899,,,,,,533
60,0,0,0,0,877,NL,"2016-11-18 19:00:00",0,0,0,0,365,,,,,,47266
60,0,0,0,0,877,NL,"2016-11-18 16:00:00",0,0,0,0,365,,,,,,47266
156,0,0,0,0,877,DK,"2016-11-18 10:00:00",0,0,0,0,1899,,,,,,533
270,0,0,0,0,877,US,"2016-11-18 19:00:00",0,0,0,0,365,,,,,,533
24,0,0,0,0,877,AT,"2016-11-18 15:00:00",0,0,0,0,365,,,,,,47266
714,0,0,0,0,877,DE,"2016-11-18 18:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,IR,"2016-11-18 00:00:00",0,0,0,0,1465,,,,,,123959
0,0,1,0,98,877,CN,"2016-11-18 19:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
18,0,0,0,0,877,DK,"2016-11-18 22:00:00",0,0,0,0,365,,,,,,533
2,2,0,0,2414,877,US,"2016-11-18 23:00:00",0,0,0,0,334322,,,default,851882d1a2ad79e6_default,,2962
6,0,0,0,0,877,CH,"2016-11-18 12:00:00",0,0,0,0,142476,,,,,,533
174,0,0,0,0,877,US,"2016-11-18 23:00:00",0,0,0,0,142476,,,,,,533
48,0,0,0,0,877,NL,"2016-11-18 13:00:00",0,0,0,0,365,,,,,,533
714,0,0,0,0,877,DE,"2016-11-18 22:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,IQ,"2016-11-18 01:00:00",0,0,0,0,0,,,,,,123959
6,0,0,0,0,877,CH,"2016-11-18 00:00:00",0,0,0,0,142476,,,,,,533
66,0,0,0,0,877,CH,"2016-11-18 18:00:00",0,0,0,0,1899,,,,,,533
174,0,0,0,0,877,US,"2016-11-18 01:00:00",0,0,0,0,142476,,,,,,533
2,2,0,0,2414,877,US,"2016-11-18 10:00:00",0,0,0,0,334322,,,default,ec372962f48f3529_default,,2962
24,0,0,0,0,877,AT,"2016-11-18 19:00:00",0,0,0,0,365,,,,,,47266
336,0,0,0,0,877,US,"2016-11-18 16:00:00",0,0,0,0,365,,,,,,47266
138,0,0,0,0,877,IT,"2016-11-18 14:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 13:00:00",2,0,0,0,0,,,,,,2962
0,0,2,2,98,877,RU,"2016-11-18 21:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
2,0,0,0,1993,877,US,"2016-11-18 07:00:00",0,0,0,0,308307,,,,,,121609
0,0,0,0,0,877,US,"2016-11-18 00:00:00",0,0,0,0,0,,,,,,123959
6,0,0,0,0,877,DK,"2016-11-18 12:00:00",0,0,0,0,365,,,,,,47266
42,0,0,0,0,877,UK,"2016-11-18 05:00:00",0,0,0,0,365,,,,,,533
137,0,0,0,0,877,IT,"2016-11-18 12:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,CA,"2016-11-18 03:00:00",0,0,0,0,365,,,,,,47266
1833,0,0,0,0,877,US,"2016-11-18 00:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,AT,"2016-11-18 08:00:00",0,0,0,0,142476,,,,,,533
0,0,2,0,98,877,RU,"2016-11-18 22:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
24,0,0,0,0,877,AT,"2016-11-18 02:00:00",0,0,0,0,365,,,,,,47266
0,0,0,0,0,877,US,"2016-11-18 03:00:00",0,7,0,0,0,,,,,,114023
108,0,0,0,0,877,DE,"2016-11-18 20:00:00",0,0,0,0,365,,,,,,47266
0,0,4,4,98,877,RU,"2016-11-18 04:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
271,0,0,0,0,877,US,"2016-11-18 01:00:00",0,0,0,0,365,,,,,,533
24,0,0,0,0,877,AT,"2016-11-18 09:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,DK,"2016-11-18 07:00:00",0,0,0,0,142476,,,,,,533
0,0,1,1,98,877,CN,"2016-11-18 07:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,56d80b7db36cefb50400001d,2962
24,0,0,0,0,877,CH,"2016-11-18 23:00:00",0,0,0,0,365,,,,,,533
24,0,0,0,0,877,IE,"2016-11-18 21:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,DK,"2016-11-18 11:00:00",0,0,0,0,142476,,,,,,533
42,0,0,0,0,877,AT,"2016-11-18 08:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,NL,"2016-11-18 17:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,CH,"2016-11-18 11:00:00",0,0,0,0,365,,,,,,47266
301,0,0,0,0,877,UK,"2016-11-18 00:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,DK,"2016-11-18 04:00:00",0,0,0,0,365,,,,,,533
90,0,0,0,0,877,IE,"2016-11-18 12:00:00",0,0,0,0,1899,,,,,,533
2,2,0,0,2414,877,US,"2016-11-18 22:00:00",0,0,0,0,334322,,,default,851882d1a2ad79e6_default,,2962
144,0,0,0,0,877,CA,"2016-11-18 14:00:00",0,0,0,0,1899,,,,,,533
24,0,0,0,0,877,AT,"2016-11-18 04:00:00",0,0,0,0,365,,,,,,47266
0,0,0,0,0,877,IR,"2016-11-18 21:00:00",0,0,0,0,0,,,,,,123959
30,0,0,0,0,877,UK,"2016-11-18 23:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,IT,"2016-11-18 13:00:00",0,0,0,0,142476,,,,,,533
24,0,0,0,0,877,IE,"2016-11-18 22:00:00",0,0,0,0,365,,,,,,47266
216,0,0,0,0,877,AT,"2016-11-18 23:00:00",0,0,0,0,1899,,,,,,533
0,0,1,1,98,877,RU,"2016-11-18 16:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,55b1501fe5f8caf41800004e,2962
174,0,0,0,0,877,US,"2016-11-18 19:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,RS,"2016-11-18 02:00:00",0,0,0,0,0,,,,,,123959
30,0,0,0,0,877,NL,"2016-11-18 14:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,0,877,US,"2016-11-18 08:00:00",0,0,0,0,587,,,,,,2962
6,0,0,0,0,877,DK,"2016-11-18 18:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,SE,"2016-11-18 12:00:00",0,0,0,0,365,,,,,,47266
18,0,0,0,0,877,SE,"2016-11-18 01:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,DK,"2016-11-18 19:00:00",0,0,0,0,142476,,,,,,533
12,0,0,0,0,877,SE,"2016-11-18 14:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,214,877,KR,"2016-11-18 09:00:00",0,0,0,0,12738,,,14305,,,2962
138,0,0,0,0,877,IT,"2016-11-18 06:00:00",0,0,0,0,1899,,,,,,533
17,0,0,0,0,877,CA,"2016-11-18 12:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,IT,"2016-11-18 23:00:00",0,0,0,0,365,,,,,,533
216,0,0,0,0,877,AT,"2016-11-18 16:00:00",0,0,0,0,1899,,,,,,533
1,1,0,0,214,877,KR,"2016-11-18 00:00:00",0,0,0,0,12738,,,14305,,,2962
1,1,0,0,1783,877,US,"2016-11-18 15:00:00",0,0,0,0,181341,,,,[PID],,2962
6,0,0,0,0,877,CH,"2016-11-18 21:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,NL,"2016-11-18 05:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,MY,"2016-11-18 05:00:00",0,0,0,0,0,,,,,,123959
0,0,0,0,0,877,NZ,"2016-11-18 18:00:00",0,0,0,0,0,,,,,,123959
1,1,0,0,1072,877,PK,"2016-11-18 12:00:00",0,0,0,0,75940,8403,5401,767,37541,,2962
270,0,0,0,0,877,US,"2016-11-18 04:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 23:00:00",0,3,0,0,0,,,,,,113773
216,0,0,0,0,877,AT,"2016-11-18 21:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 20:00:00",0,6,0,0,0,,,,,,113773
1824,0,0,0,0,877,US,"2016-11-18 11:00:00",0,0,0,0,1899,,,,,,533
42,0,0,0,0,877,AT,"2016-11-18 17:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,214,877,US,"2016-11-18 02:00:00",0,0,0,0,12738,,,14305,,,2962
156,0,0,0,0,877,DK,"2016-11-18 23:00:00",0,0,0,0,1899,,,,,,533
108,0,0,0,0,877,DE,"2016-11-18 09:00:00",0,0,0,0,365,,,,,,47266
0,0,0,0,0,877,IR,"2016-11-18 10:00:00",1,0,0,0,0,,,,,,123959
48,0,0,0,0,877,NL,"2016-11-18 11:00:00",0,0,0,0,365,,,,,,533
144,0,0,0,0,877,CA,"2016-11-18 11:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,IT,"2016-11-18 18:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,DK,"2016-11-18 09:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,DK,"2016-11-18 13:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,214,877,JP,"2016-11-18 08:00:00",0,0,0,0,12738,,,14305,,,2962
138,0,0,0,0,877,IT,"2016-11-18 08:00:00",0,0,0,0,1899,,,,,,533
174,0,0,0,0,877,US,"2016-11-18 16:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,1072,877,LB,"2016-11-18 10:00:00",0,0,0,0,75940,8403,5401,767,37541,,2962
0,0,0,0,0,877,US,"2016-11-18 00:00:00",1,0,0,0,0,,,,,,47548
12,0,0,0,0,877,IE,"2016-11-18 04:00:00",0,0,0,0,365,,,,,,533
2,2,0,0,2414,877,US,"2016-11-18 02:00:00",0,0,0,0,334322,,,default,ec372962f48f3529_default,,2962
144,0,0,0,0,877,CA,"2016-11-18 13:00:00",0,0,0,0,1899,,,,,,533
0,0,3,1,98,877,CN,"2016-11-18 21:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
6,0,0,0,0,877,DK,"2016-11-18 00:00:00",0,0,0,0,365,,,,,,47266
18,0,0,0,0,877,SE,"2016-11-18 10:00:00",0,0,0,0,365,,,,,,533
715,0,0,0,0,877,DE,"2016-11-18 03:00:00",0,0,0,0,1899,,,,,,533
714,0,0,0,0,877,DE,"2016-11-18 09:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,IT,"2016-11-18 07:00:00",0,0,0,0,365,,,,,,47266
0,0,1,1,98,877,RU,"2016-11-18 11:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,57fd1318c7e0dd5c22000092,2962
108,0,0,0,0,877,DE,"2016-11-18 00:00:00",0,0,0,0,365,,,,,,47266
138,0,0,0,0,877,IT,"2016-11-18 18:00:00",0,0,0,0,1899,,,,,,533
12,0,0,0,0,877,SE,"2016-11-18 15:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,214,877,KR,"2016-11-18 03:00:00",0,0,0,0,12738,,,14305,,,2962
141,0,0,0,0,877,CA,"2016-11-18 01:00:00",0,0,0,0,1899,,,,,,533
139,0,0,0,0,877,IT,"2016-11-18 17:00:00",0,0,0,0,1899,,,,,,533
78,0,0,0,0,877,DE,"2016-11-18 17:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,IT,"2016-11-18 02:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,2514,877,BR,"2016-11-18 11:00:00",0,0,0,0,344565,,,,[sas_siteId],,2962
0,0,2,0,98,877,RU,"2016-11-18 23:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5432c1667f34cd58410001b6,2962
42,0,0,0,0,877,UK,"2016-11-18 22:00:00",0,0,0,0,365,,,,,,533
0,0,2,2,98,877,RU,"2016-11-18 13:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,52a861166faa22fa48000009,2962
6,0,0,0,0,877,CH,"2016-11-18 03:00:00",0,0,0,0,365,,,,,,47266
336,0,0,0,0,877,US,"2016-11-18 13:00:00",0,0,0,0,365,,,,,,47266
389,0,0,0,0,877,NL,"2016-11-18 15:00:00",0,0,0,0,1899,,,,,,533
60,0,0,0,0,877,NL,"2016-11-18 05:00:00",0,0,0,0,365,,,,,,47266
12,0,0,0,0,877,SE,"2016-11-18 13:00:00",0,0,0,0,142476,,,,,,533
390,0,0,0,0,877,NL,"2016-11-18 22:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,CH,"2016-11-18 14:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,DK,"2016-11-18 14:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,SE,"2016-11-18 22:00:00",0,0,0,0,365,,,,,,47266
18,0,0,0,0,877,CA,"2016-11-18 13:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,AT,"2016-11-18 17:00:00",0,0,0,0,142476,,,,,,533
48,0,0,0,0,877,DE,"2016-11-18 19:00:00",0,0,0,0,142476,,,,,,533
0,0,1,0,98,877,CN,"2016-11-18 06:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5255b9a777aa478519000008,2962
391,0,0,0,0,877,NL,"2016-11-18 04:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,UK,"2016-11-18 06:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,DK,"2016-11-18 19:00:00",0,0,0,0,365,,,,,,47266
0,0,0,0,0,877,TW,"2016-11-18 03:00:00",1,0,0,0,0,,,,,,123959
0,0,0,0,0,877,IR,"2016-11-18 22:00:00",2,2,0,0,0,,,,,,123959
0,0,0,0,0,877,JP,"2016-11-18 04:00:00",8,0,0,0,0,,,,,,114403
48,0,0,0,0,877,DE,"2016-11-18 05:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,DK,"2016-11-18 02:00:00",0,0,0,0,365,,,,,,47266
42,0,0,0,0,877,AT,"2016-11-18 13:00:00",0,0,0,0,365,,,,,,533
48,0,0,0,0,877,DE,"2016-11-18 23:00:00",0,0,0,0,142476,,,,,,533
0,0,1,0,98,877,CN,"2016-11-18 19:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,521b36c58e60e5e30d000008,2962
294,0,0,0,0,877,UK,"2016-11-18 06:00:00",0,0,0,0,1899,,,,,,533
12,0,0,0,0,877,IE,"2016-11-18 11:00:00",0,0,0,0,365,,,,,,533
2,2,0,0,2414,877,US,"2016-11-18 14:00:00",0,0,0,0,334322,,,default,851882d1a2ad79e6_default,,2962
24,0,0,0,0,877,AT,"2016-11-18 21:00:00",0,0,0,0,365,,,,,,47266
1825,0,0,0,0,877,US,"2016-11-18 23:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,1244,877,US,"2016-11-18 08:00:00",1,1,0,0,40534,,,,,,2385
30,0,0,0,0,877,AT,"2016-11-18 03:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,1783,877,US,"2016-11-18 23:00:00",0,0,0,0,181341,,,,[PID],,2962
391,0,0,0,0,877,NL,"2016-11-18 07:00:00",0,0,0,0,1899,,,,,,533
270,0,0,0,0,877,US,"2016-11-18 12:00:00",0,0,0,0,365,,,,,,533
18,0,0,0,0,877,DK,"2016-11-18 10:00:00",0,0,0,0,365,,,,,,533
90,0,0,0,0,877,IE,"2016-11-18 01:00:00",0,0,0,0,1899,,,,,,533
2,2,0,0,2414,877,US,"2016-11-18 21:00:00",0,0,0,0,334322,,,default,851882d1a2ad79e6_default,,2962
1824,0,0,0,0,877,US,"2016-11-18 06:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 13:00:00",0,3,0,0,0,,,,,,113773
31,0,0,0,0,877,UK,"2016-11-18 05:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,NL,"2016-11-18 22:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,CH,"2016-11-18 02:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,SE,"2016-11-18 00:00:00",0,0,0,0,365,,,,,,47266
714,0,0,0,0,877,DE,"2016-11-18 08:00:00",0,0,0,0,1899,,,,,,533
24,0,0,0,0,877,UK,"2016-11-18 17:00:00",0,0,0,0,142476,,,,,,533
18,0,0,0,0,877,DK,"2016-11-18 00:00:00",0,0,0,0,365,,,,,,533
2,2,0,0,2414,877,US,"2016-11-18 06:00:00",0,0,0,0,334322,,,default,ec372962f48f3529_default,,2962
162,0,0,0,0,877,DK,"2016-11-18 00:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,AT,"2016-11-18 21:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,SE,"2016-11-18 20:00:00",0,0,0,0,365,,,,,,47266
336,0,0,0,0,877,US,"2016-11-18 01:00:00",0,0,0,0,365,,,,,,47266
12,0,0,0,0,877,IE,"2016-11-18 01:00:00",0,0,0,0,365,,,,,,533
2,1,0,0,1490,877,US,"2016-11-18 21:00:00",0,0,0,0,149708,{file_id},,{offer_id},{source},{affiliate_sub},2962
18,0,0,0,0,877,DK,"2016-11-18 09:00:00",0,0,0,0,365,,,,,,533
1826,0,0,0,0,877,US,"2016-11-18 12:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,DK,"2016-11-18 04:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,SL,"2016-11-18 10:00:00",3,1,0,0,0,,,,,,2385
30,0,0,0,0,877,NL,"2016-11-18 11:00:00",0,0,0,0,142476,,,,,,533
78,0,0,0,0,877,DE,"2016-11-18 22:00:00",0,0,0,0,365,,,,,,533
108,0,0,0,0,877,SE,"2016-11-18 20:00:00",0,0,0,0,1899,,,,,,533
1,0,0,0,2511,877,US,"2016-11-18 09:00:00",0,0,0,0,344238,,,,,,2962
60,0,0,0,0,877,NL,"2016-11-18 06:00:00",0,0,0,0,365,,,,,,47266
90,0,0,0,0,877,IE,"2016-11-18 03:00:00",0,0,0,0,1899,,,,,,533
336,0,0,0,0,877,US,"2016-11-18 06:00:00",0,0,0,0,365,,,,,,47266
1,0,0,0,0,877,JP,"2016-11-18 00:00:00",1,0,0,0,307327,,,,,,2962
1,1,0,0,0,877,UK,"2016-11-18 08:00:00",0,0,0,0,45684,,,,,,2962
0,0,5,5,98,877,RU,"2016-11-18 07:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
139,0,0,0,0,877,IT,"2016-11-18 07:00:00",0,0,0,0,1899,,,,,,533
48,0,0,0,0,877,DE,"2016-11-18 12:00:00",0,0,0,0,142476,,,,,,533
215,0,0,0,0,877,AT,"2016-11-18 17:00:00",0,0,0,0,1899,,,,,,533
60,0,0,0,0,877,NL,"2016-11-18 00:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,CH,"2016-11-18 22:00:00",0,0,0,0,365,,,,,,47266
1,1,0,0,0,877,US,"2016-11-18 00:00:00",17,0,0,0,169564,,,,,,47548
6,0,0,0,0,877,CA,"2016-11-18 00:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,SE,"2016-11-18 16:00:00",0,0,0,0,365,,,,,,47266
24,0,0,0,0,877,CH,"2016-11-18 21:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,CA,"2016-11-18 20:00:00",0,0,0,0,365,,,,,,47266
18,0,0,0,0,877,SE,"2016-11-18 14:00:00",0,0,0,0,365,,,,,,533
714,0,0,0,0,877,DE,"2016-11-18 11:00:00",0,0,0,0,1899,,,,,,533
138,0,0,0,0,877,IT,"2016-11-18 23:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,DK,"2016-11-18 10:00:00",0,0,0,0,142476,,,,,,533
2,1,0,0,1993,877,US,"2016-11-18 23:00:00",0,0,0,0,308307,,,,,,121609
18,0,0,0,0,877,SE,"2016-11-18 23:00:00",0,0,0,0,365,,,,,,533
0,0,1,1,98,877,RU,"2016-11-18 12:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,56936501a6fd13b672000017,2962
12,0,0,0,0,877,SE,"2016-11-18 05:00:00",0,0,0,0,142476,,,,,,533
0,0,1,1,98,877,CN,"2016-11-18 02:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
48,0,0,0,0,877,NL,"2016-11-18 02:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,UK,"2016-11-18 09:00:00",0,0,0,0,365,,,,,,47266
2,0,0,0,2432,877,IN,"2016-11-18 03:00:00",0,0,0,0,334999,,,,{aff_id},,2962
108,0,0,0,0,877,SE,"2016-11-18 09:00:00",0,0,0,0,1899,,,,,,533
108,0,0,0,0,877,SE,"2016-11-18 23:00:00",0,0,0,0,1899,,,,,,533
106,0,0,0,0,877,DE,"2016-11-18 05:00:00",0,0,0,0,365,,,,,,47266
0,0,2,0,98,877,RU,"2016-11-18 17:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5642ec07b3ec8e0d32000025,2962
0,0,0,0,0,877,IR,"2016-11-18 15:00:00",1,0,0,0,0,,,,,,123959
24,0,0,0,0,877,IE,"2016-11-18 06:00:00",0,0,0,0,365,,,,,,47266
1,0,0,0,2432,877,SG,"2016-11-18 23:00:00",0,0,0,0,334999,,,,{aff_id},,2962
174,0,0,0,0,877,US,"2016-11-18 03:00:00",0,0,0,0,142476,,,,,,533
66,0,0,0,0,877,CH,"2016-11-18 13:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,SE,"2016-11-18 12:00:00",0,0,0,0,365,,,,,,533
18,0,0,0,0,877,CA,"2016-11-18 17:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 01:00:00",0,10,0,0,0,,,,,,114023
30,0,0,0,0,877,NL,"2016-11-18 03:00:00",0,0,0,0,142476,,,,,,533
294,0,0,0,0,877,UK,"2016-11-18 20:00:00",0,0,0,0,1899,,,,,,533
175,0,0,0,0,877,US,"2016-11-18 06:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,0,877,US,"2016-11-18 01:00:00",0,0,0,0,169564,,,,,,47548
216,0,0,0,0,877,AT,"2016-11-18 11:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,DK,"2016-11-18 01:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 15:00:00",1,0,0,0,341211,,,,,,2962
0,0,0,0,0,877,CN,"2016-11-18 00:00:00",3,1,0,0,0,,,,,,2385
0,0,3,1,98,877,RU,"2016-11-18 00:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
0,0,0,0,0,877,US,"2016-11-18 13:00:00",0,9,0,0,0,,,,,,114023
60,0,0,0,0,877,NL,"2016-11-18 17:00:00",0,0,0,0,365,,,,,,47266
0,0,1,1,98,877,FR,"2016-11-18 01:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
1,1,0,0,2515,877,US,"2016-11-18 09:00:00",0,0,0,0,344572,,,,,,2385
0,0,1,0,98,877,RU,"2016-11-18 03:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,52a861166faa22fa48000009,2962
1,1,0,0,2514,877,BR,"2016-11-18 09:00:00",0,0,0,0,344565,,,,[sas_siteId],,2385
0,0,0,0,0,877,IN,"2016-11-18 13:00:00",1,1,0,0,0,,,,,,2385
6,0,0,0,0,877,CH,"2016-11-18 04:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,IT,"2016-11-18 02:00:00",0,0,0,0,365,,,,,,533
156,0,0,0,0,877,DK,"2016-11-18 18:00:00",0,0,0,0,1899,,,,,,533
12,0,0,0,0,877,IE,"2016-11-18 10:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,CA,"2016-11-18 16:00:00",1,0,0,0,0,,,,,,2385
0,0,0,0,0,877,US,"2016-11-18 12:00:00",0,0,0,0,0,,,,,,47548
90,0,0,0,0,877,IE,"2016-11-18 23:00:00",0,0,0,0,1899,,,,,,533
42,0,0,0,0,877,AT,"2016-11-18 16:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,DK,"2016-11-18 22:00:00",0,0,0,0,142476,,,,,,533
42,0,0,0,0,877,UK,"2016-11-18 09:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,IT,"2016-11-18 15:00:00",0,0,0,0,365,,,,,,47266
1,1,0,0,1783,877,US,"2016-11-18 17:00:00",0,0,0,0,181341,,,,[PID],,2962
12,0,0,0,0,877,IE,"2016-11-18 03:00:00",0,0,0,0,365,,,,,,533
